IDX_CD,CMP_CD,CMP_KOR,SEC_NM_KOR,기준일
G35,234080,JW생명과학,건강관리,2024-06-20
G35,066700,테라젠이텍스,건강관리,2024-06-20
G35,305090,마이크로디지탈,건강관리,2024-06-20
G35,086820,바이오솔루션,건강관리,2024-06-20
G35,115180,큐리언트,건강관리,2024-06-20
G35,278650,HLB바이오스텝,건강관리,2024-06-20
G35,065510,휴비츠,건강관리,2024-06-20
G35,284620,카이노스메드,건강관리,2024-06-20
G35,011040,경동제약,건강관리,2024-06-20
G35,439580,블루엠텍,건강관리,2024-06-20
G35,293780,압타바이오,건강관리,2024-06-20
G35,261200,덴티스,건강관리,2024-06-20
G35,000520,삼일제약,건강관리,2024-06-20
G35,338840,와이바이오로직스,건강관리,2024-06-20
G35,082800,비보존 제약,건강관리,2024-06-20
G35,002210,동성제약,건강관리,2024-06-20
G35,004720,팜젠사이언스,건강관리,2024-06-20
G35,179290,엠아이텍,건강관리,2024-06-20
G35,384470,코어라인소프트,건강관리,2024-06-20
G35,074430,아미노로직스,건강관리,2024-06-20
G35,271980,제일약품,건강관리,2024-06-20
G35,102460,이연제약,건강관리,2024-06-20
G35,246710,티앤알바이오팹,건강관리,2024-06-20
G35,164060,이루다,건강관리,2024-06-20
G35,226330,신테카바이오,건강관리,2024-06-20
G35,104540,코렌텍,건강관리,2024-06-20
G35,106190,하이텍팜,건강관리,2024-06-20
G35,293480,하나제약,건강관리,2024-06-20
G35,059210,메타바이오메드,건강관리,2024-06-20
G35,036220,오상헬스케어,건강관리,2024-06-20
G35,194700,노바렉스,건강관리,2024-06-20
G35,039860,나노엔텍,건강관리,2024-06-20
G35,234690,녹십자웰빙,건강관리,2024-06-20
G35,199550,레이저옵텍,건강관리,2024-06-20
G35,191420,테고사이언스,건강관리,2024-06-20
G35,261780,차백신연구소,건강관리,2024-06-20
G35,204840,지엘팜텍,건강관리,2024-06-20
G35,041910,폴라리스AI파마,건강관리,2024-06-20
G35,003060,에이프로젠바이오로직스,건강관리,2024-06-20
G35,250060,모비스,건강관리,2024-06-20
G35,063160,종근당바이오,건강관리,2024-06-20
G35,348150,고바이오랩,건강관리,2024-06-20
G35,359090,씨엔알리서치,건강관리,2024-06-20
G35,032850,비트컴퓨터,건강관리,2024-06-20
G35,149980,하이로닉,건강관리,2024-06-20
G35,041920,메디아나,건강관리,2024-06-20
G35,200230,텔콘RF제약,건강관리,2024-06-20
G35,086040,바이오톡스텍,건강관리,2024-06-20
G35,131030,옵투스제약,건강관리,2024-06-20
G35,099750,이지케어텍,건강관리,2024-06-20
G35,071200,인피니트헬스케어,건강관리,2024-06-20
G35,004310,현대약품,건강관리,2024-06-20
G35,311690,CJ 바이오사이언스,건강관리,2024-06-20
G35,061250,화일약품,건강관리,2024-06-20
G35,389470,인벤티지랩,건강관리,2024-06-20
G35,049960,쎌바이오텍,건강관리,2024-06-20
G35,253840,수젠텍,건강관리,2024-06-20
G35,185490,아이진,건강관리,2024-06-20
G35,072020,중앙백신,건강관리,2024-06-20
G35,175250,아이큐어,건강관리,2024-06-20
G35,002720,국제약품,건강관리,2024-06-20
G35,067370,선바이오,건강관리,2024-06-20
G35,180400,DXVX,건강관리,2024-06-20
G35,054670,대한뉴팜,건강관리,2024-06-20
G35,196300,애니젠,건강관리,2024-06-20
G35,214390,경보제약,건강관리,2024-06-20
G35,003120,일성아이에스,건강관리,2024-06-20
G35,383930,디티앤씨알오,건강관리,2024-06-20
G35,067290,JW신약,건강관리,2024-06-20
G35,142760,모아라이프플러스,건강관리,2024-06-20
G35,122310,제노레이,건강관리,2024-06-20
G35,226400,오스테오닉,건강관리,2024-06-20
G35,263700,케어랩스,건강관리,2024-06-20
G35,035610,솔본,건강관리,2024-06-20
G35,078140,대봉엘에스,건강관리,2024-06-20
G35,365270,큐라클,건강관리,2024-06-20
G35,302550,리메드,건강관리,2024-06-20
G35,032300,한국파마,건강관리,2024-06-20
G35,376930,노을,건강관리,2024-06-20
G35,187420,제노포커스,건강관리,2024-06-20
G35,225220,제놀루션,건강관리,2024-06-20
G35,052770,아이톡시,건강관리,2024-06-20
G35,054050,농우바이오,건강관리,2024-06-20
G35,304840,피플바이오,건강관리,2024-06-20
G35,100700,세운메디칼,건강관리,2024-06-20
G35,246960,SCL사이언스,건강관리,2024-06-20
G35,263690,디알젬,건강관리,2024-06-20
G35,308080,바이젠셀,건강관리,2024-06-20
G35,299170,더블유에스아이,건강관리,2024-06-20
G35,153710,옵티팜,건강관리,2024-06-20
G35,038070,서린바이오,건강관리,2024-06-20
G35,017180,명문제약,건강관리,2024-06-20
G35,352770,클리노믹스,건강관리,2024-06-20
G35,251120,바이오에프디엔씨,건강관리,2024-06-20
G35,222040,코스맥스엔비티,건강관리,2024-06-20
G35,000220,유유제약,건강관리,2024-06-20
G35,012790,신일제약,건강관리,2024-06-20
G35,405000,플라즈맵,건강관리,2024-06-20
G35,208370,셀바스헬스케어,건강관리,2024-06-20
G35,330350,위더스제약,건강관리,2024-06-20
G35,109820,진매트릭스,건강관리,2024-06-20
G35,317690,퀀타매트릭스,건강관리,2024-06-20
G35,036180,지더블유바이텍,건강관리,2024-06-20
G35,009300,삼아제약,건강관리,2024-06-20
G35,263050,유틸렉스,건강관리,2024-06-20
G35,270870,뉴트리,건강관리,2024-06-20
G35,307280,원바이오젠,건강관리,2024-06-20
G35,222110,팬젠,건강관리,2024-06-20
G35,246720,아스타,건강관리,2024-06-20
G35,007370,진양제약,건강관리,2024-06-20
G35,214610,미코바이오메드,건강관리,2024-06-20
G35,228850,레이언스,건강관리,2024-06-20
G35,127120,디엔에이링크,건강관리,2024-06-20
G35,298060,에스씨엠생명과학,건강관리,2024-06-20
G35,260660,알리코제약,건강관리,2024-06-20
G35,363250,진시스템,건강관리,2024-06-20
G35,002630,오리엔트바이오,건강관리,2024-06-20
G35,001540,안국약품,건강관리,2024-06-20
G35,044820,코스맥스비티아이,건강관리,2024-06-20
G35,002620,제일파마홀딩스,건강관리,2024-06-20
G35,288330,브릿지바이오테라퓨틱스,건강관리,2024-06-20
G35,068330,일신바이오,건강관리,2024-06-20
G35,321550,티움바이오,건강관리,2024-06-20
G35,142280,녹십자엠에스,건강관리,2024-06-20
G35,002800,신신제약,건강관리,2024-06-20
G35,044960,이글벳,건강관리,2024-06-20
G35,034940,조아제약,건강관리,2024-06-20
G35,348080,큐라티스,건강관리,2024-06-20
G35,335810,프리시젼바이오,건강관리,2024-06-20
G35,109960,AP헬스케어,건강관리,2024-06-20
G35,229000,젠큐릭스,건강관리,2024-06-20
G35,241820,피씨엘,건강관리,2024-06-20
G35,238120,얼라인드,건강관리,2024-06-20
G35,378800,샤페론,건강관리,2024-06-20
G35,065170,비엘팜텍,건강관리,2024-06-20
G35,000230,일동홀딩스,건강관리,2024-06-20
G35,115480,씨유메디칼,건강관리,2024-06-20
G35,014570,고려제약,건강관리,2024-06-20
G35,389030,지니너스,건강관리,2024-06-20
G35,080720,한국유니온제약,건강관리,2024-06-20
G35,006140,피제이전자,건강관리,2024-06-20
G35,291650,압타머사이언스,건강관리,2024-06-20
G35,290660,네오펙트,건강관리,2024-06-20
G35,347740,피엔케이피부임상연구센타,건강관리,2024-06-20
G35,131220,대한과학,건강관리,2024-06-20
G35,058110,멕아이씨에스,건강관리,2024-06-20
G35,200780,비씨월드제약,건강관리,2024-06-20
G35,354200,엔젠바이오,건강관리,2024-06-20
G35,004080,신흥,건강관리,2024-06-20
G35,239610,에이치엘사이언스,건강관리,2024-06-20
G35,419540,비스토스,건강관리,2024-06-20
G35,043100,솔고바이오,건강관리,2024-06-20
G35,303360,프로티아,건강관리,2024-06-20
G35,199730,바이오인프라,건강관리,2024-06-20
G35,018620,우진비앤지,건강관리,2024-06-20
G35,044480,빌리언스,건강관리,2024-06-20
G35,036480,대성미생물,건강관리,2024-06-20
G35,299660,셀리드,건강관리,2024-06-20
G35,377220,프롬바이오,건강관리,2024-06-20
G35,086060,진바이오텍,건강관리,2024-06-20
G35,038530,케이바이오,건강관리,2024-06-20
G35,314140,알피바이오,건강관리,2024-06-20
G35,246250,에스엘에스바이오,건강관리,2024-06-20
G35,238200,비피도,건강관리,2024-06-20
G35,053950,경남제약,건강관리,2024-06-20
G35,223250,드림씨아이에스,건강관리,2024-06-20
G35,353190,휴럼,건강관리,2024-06-20
G35,221800,유투바이오,건강관리,2024-06-20
G35,018680,서울제약,건강관리,2024-06-20
G35,154030,아시아종묘,건강관리,2024-06-20
G35,187660,에이디엠코리아,건강관리,2024-06-20
G35,331920,셀레믹스,건강관리,2024-06-20
G35,114450,그린생명과학,건강관리,2024-06-20
G35,043710,서울리거,건강관리,2024-06-20
G35,347700,라이프시맨틱스,건강관리,2024-06-20
G35,179530,애드바이오텍,건강관리,2024-06-20
G35,188260,세니젠,건강관리,2024-06-20
G35,318010,팜스빌,건강관리,2024-06-20
G35,215380,우정바이오,건강관리,2024-06-20
G50,035420,NAVER,커뮤니케이션서비스,2024-06-20
G50,035720,카카오,커뮤니케이션서비스,2024-06-20
G50,259960,크래프톤,커뮤니케이션서비스,2024-06-20
G50,017670,SK텔레콤,커뮤니케이션서비스,2024-06-20
G50,030200,KT,커뮤니케이션서비스,2024-06-20
G50,036570,엔씨소프트,커뮤니케이션서비스,2024-06-20
G50,352820,하이브,커뮤니케이션서비스,2024-06-20
G50,032640,LG유플러스,커뮤니케이션서비스,2024-06-20
G50,035900,JYP Ent.,커뮤니케이션서비스,2024-06-20
G50,041510,에스엠,커뮤니케이션서비스,2024-06-20
G50,030000,제일기획,커뮤니케이션서비스,2024-06-20
G50,251270,넷마블,커뮤니케이션서비스,2024-06-20
G50,263750,펄어비스,커뮤니케이션서비스,2024-06-20
G50,067160,SOOP,커뮤니케이션서비스,2024-06-20
G50,035760,CJ ENM,커뮤니케이션서비스,2024-06-20
G50,112040,위메이드,커뮤니케이션서비스,2024-06-20
G50,214320,이노션,커뮤니케이션서비스,2024-06-20
G50,293490,카카오게임즈,커뮤니케이션서비스,2024-06-20
G50,192080,더블유게임즈,커뮤니케이션서비스,2024-06-20
G50,253450,스튜디오드래곤,커뮤니케이션서비스,2024-06-20
G50,122870,와이지엔터테인먼트,커뮤니케이션서비스,2024-06-20
G50,194480,데브시스터즈,커뮤니케이션서비스,2024-06-20
G50,079160,CJ CGV,커뮤니케이션서비스,2024-06-20
G50,069080,웹젠,커뮤니케이션서비스,2024-06-20
G50,225570,넥슨게임즈,커뮤니케이션서비스,2024-06-20
G50,078340,컴투스,커뮤니케이션서비스,2024-06-20
G50,095660,네오위즈,커뮤니케이션서비스,2024-06-20
G50,376300,디어유,커뮤니케이션서비스,2024-06-20
G50,034120,SBS,커뮤니케이션서비스,2024-06-20
G50,299900,위지윅스튜디오,커뮤니케이션서비스,2024-06-20
G50,101730,위메이드맥스,커뮤니케이션서비스,2024-06-20
G50,066790,씨씨에스,커뮤니케이션서비스,2024-06-20
G50,263720,디앤씨미디어,커뮤니케이션서비스,2024-06-20
G50,036420,콘텐트리중앙,커뮤니케이션서비스,2024-06-20
G50,432430,와이랩,커뮤니케이션서비스,2024-06-20
G50,053210,스카이라이프,커뮤니케이션서비스,2024-06-20
G50,122450,KX,커뮤니케이션서비스,2024-06-20
G50,040300,YTN,커뮤니케이션서비스,2024-06-20
G50,012170,아센디오,커뮤니케이션서비스,2024-06-20
G50,063080,컴투스홀딩스,커뮤니케이션서비스,2024-06-20
G50,006490,인스코비,커뮤니케이션서비스,2024-06-20
G50,206560,덱스터,커뮤니케이션서비스,2024-06-20
G50,182360,큐브엔터,커뮤니케이션서비스,2024-06-20
G50,037560,LG헬로비전,커뮤니케이션서비스,2024-06-20
G50,037270,YG PLUS,커뮤니케이션서비스,2024-06-20
G50,043610,지니뮤직,커뮤니케이션서비스,2024-06-20
G50,217270,넵튠,커뮤니케이션서비스,2024-06-20
G50,058630,엠게임,커뮤니케이션서비스,2024-06-20
G50,086980,쇼박스,커뮤니케이션서비스,2024-06-20
G50,067000,조이시티,커뮤니케이션서비스,2024-06-20
G50,300080,플리토,커뮤니케이션서비스,2024-06-20
G50,200350,래몽래인,커뮤니케이션서비스,2024-06-20
G50,207760,미스터블루,커뮤니케이션서비스,2024-06-20
G50,418470,밀리의서재,커뮤니케이션서비스,2024-06-20
G50,048550,SM C&C,커뮤니케이션서비스,2024-06-20
G50,054780,키이스트,커뮤니케이션서비스,2024-06-20
G50,089600,나스미디어,커뮤니케이션서비스,2024-06-20
G50,039340,한국경제TV,커뮤니케이션서비스,2024-06-20
G50,048910,대원미디어,커뮤니케이션서비스,2024-06-20
G50,020120,키다리스튜디오,커뮤니케이션서비스,2024-06-20
G50,016880,웅진,커뮤니케이션서비스,2024-06-20
G50,042420,네오위즈홀딩스,커뮤니케이션서비스,2024-06-20
G50,068290,삼성출판사,커뮤니케이션서비스,2024-06-20
G50,241840,에이스토리,커뮤니케이션서비스,2024-06-20
G50,035000,HS애드,커뮤니케이션서비스,2024-06-20
G50,058400,KNN,커뮤니케이션서비스,2024-06-20
G50,036630,세종텔레콤,커뮤니케이션서비스,2024-06-20
G50,310200,애니플러스,커뮤니케이션서비스,2024-06-20
G50,361570,알비더블유,커뮤니케이션서비스,2024-06-20
G50,123420,위메이드플레이,커뮤니케이션서비스,2024-06-20
G50,419530,SAMG엔터,커뮤니케이션서비스,2024-06-20
G50,201490,미투온,커뮤니케이션서비스,2024-06-20
G50,289220,자이언트스텝,커뮤니케이션서비스,2024-06-20
G50,060570,드림어스컴퍼니,커뮤니케이션서비스,2024-06-20
G50,160550,NEW,커뮤니케이션서비스,2024-06-20
G50,063440,SM Life Design,커뮤니케이션서비스,2024-06-20
G50,322780,코퍼스코리아,커뮤니케이션서비스,2024-06-20
G50,033830,티비씨,커뮤니케이션서비스,2024-06-20
G50,205500,액션스퀘어,커뮤니케이션서비스,2024-06-20
G50,236810,엔비티,커뮤니케이션서비스,2024-06-20
G50,216050,인크로스,커뮤니케이션서비스,2024-06-20
G50,052790,액토즈소프트,커뮤니케이션서비스,2024-06-20
G50,389140,포바이포,커뮤니케이션서비스,2024-06-20
G50,134580,탑코미디어,커뮤니케이션서비스,2024-06-20
G50,123570,이엠넷,커뮤니케이션서비스,2024-06-20
G50,023770,플레이위드,커뮤니케이션서비스,2024-06-20
G50,068050,팬엔터테인먼트,커뮤니케이션서비스,2024-06-20
G50,032800,판타지오,커뮤니케이션서비스,2024-06-20
G50,046390,삼화네트웍스,커뮤니케이션서비스,2024-06-20
G50,214270,FSN,커뮤니케이션서비스,2024-06-20
G50,065530,와이어블,커뮤니케이션서비스,2024-06-20
G50,408900,스튜디오미르,커뮤니케이션서비스,2024-06-20
G50,363260,모비데이즈,커뮤니케이션서비스,2024-06-20
G50,089230,THE E&M,커뮤니케이션서비스,2024-06-20
G50,011420,갤럭시아에스엠,커뮤니케이션서비스,2024-06-20
G50,010470,오리콤,커뮤니케이션서비스,2024-06-20
G50,173940,에프엔씨엔터,커뮤니케이션서비스,2024-06-20
G50,348030,모비릭스,커뮤니케이션서비스,2024-06-20
G50,291230,엔피,커뮤니케이션서비스,2024-06-20
G50,052220,iMBC,커뮤니케이션서비스,2024-06-20
G50,273060,와이즈버즈,커뮤니케이션서비스,2024-06-20
G50,208640,썸에이지,커뮤니케이션서비스,2024-06-20
G50,239340,이스트에이드,커뮤니케이션서비스,2024-06-20
G50,443250,레뷰코퍼레이션,커뮤니케이션서비스,2024-06-20
G50,047080,한빛소프트,커뮤니케이션서비스,2024-06-20
G50,094860,네오리진,커뮤니케이션서비스,2024-06-20
G50,035620,바른손이앤에이,커뮤니케이션서비스,2024-06-20
G50,104200,NHN벅스,커뮤니케이션서비스,2024-06-20
G50,331520,밸로프,커뮤니케이션서비스,2024-06-20
G50,060240,룽투코리아,커뮤니케이션서비스,2024-06-20
G50,204610,티쓰리,커뮤니케이션서비스,2024-06-20
G50,417180,핑거스토리,커뮤니케이션서비스,2024-06-20
G50,127710,아시아경제,커뮤니케이션서비스,2024-06-20
G50,036000,예림당,커뮤니케이션서비스,2024-06-20
G50,030350,드래곤플라이,커뮤니케이션서비스,2024-06-20
G50,237820,플레이디,커뮤니케이션서비스,2024-06-20
G50,210120,빅텐츠,커뮤니케이션서비스,2024-06-20
G50,317530,캐리소프트,커뮤니케이션서비스,2024-06-20
G50,131100,티엔엔터테인먼트,커뮤니케이션서비스,2024-06-20
G50,362990,드림인사이트,커뮤니케이션서비스,2024-06-20
G50,050090,비케이홀딩스,커뮤니케이션서비스,2024-06-20
G50,078860,아이오케이,커뮤니케이션서비스,2024-06-20
G50,408920,메쎄이상,커뮤니케이션서비스,2024-06-20
G40,105560,KB금융,금융,2024-06-20
G40,055550,신한지주,금융,2024-06-20
G40,086790,하나금융지주,금융,2024-06-20
G40,000810,삼성화재,금융,2024-06-20
G40,316140,우리금융지주,금융,2024-06-20
G40,032830,삼성생명,금융,2024-06-20
G40,005830,DB손해보험,금융,2024-06-20
G40,138040,메리츠금융지주,금융,2024-06-20
G40,024110,기업은행,금융,2024-06-20
G40,323410,카카오뱅크,금융,2024-06-20
G40,071050,한국금융지주,금융,2024-06-20
G40,175330,JB금융지주,금융,2024-06-20
G40,006800,미래에셋증권,금융,2024-06-20
G40,016360,삼성증권,금융,2024-06-20
G40,138930,BNK금융지주,금융,2024-06-20
G40,005940,NH투자증권,금융,2024-06-20
G40,001450,현대해상,금융,2024-06-20
G40,039490,키움증권,금융,2024-06-20
G40,139130,DGB금융지주,금융,2024-06-20
G40,088350,한화생명,금융,2024-06-20
G40,003690,코리안리,금융,2024-06-20
G40,029780,삼성카드,금융,2024-06-20
G40,395400,SK리츠,금융,2024-06-20
G40,001720,신영증권,금융,2024-06-20
G40,003540,대신증권,금융,2024-06-20
G40,365550,ESR켄달스퀘어리츠,금융,2024-06-20
G40,023590,다우기술,금융,2024-06-20
G40,041190,우리기술투자,금융,2024-06-20
G40,330590,롯데리츠,금융,2024-06-20
G40,001200,유진투자증권,금융,2024-06-20
G40,003530,한화투자증권,금융,2024-06-20
G40,026890,스틱인베스트먼트,금융,2024-06-20
G40,293940,신한알파리츠,금융,2024-06-20
G40,348950,제이알글로벌리츠,금융,2024-06-20
G40,000370,한화손해보험,금융,2024-06-20
G40,334890,이지스밸류리츠,금융,2024-06-20
G40,475150,SK이터닉스,금융,2024-06-20
G40,003470,유안타증권,금융,2024-06-20
G40,000400,롯데손해보험,금융,2024-06-20
G40,082640,동양생명,금융,2024-06-20
G40,085620,미래에셋생명,금융,2024-06-20
G40,001510,SK증권,금융,2024-06-20
G40,417310,코람코더원리츠,금융,2024-06-20
G40,123890,한국자산신탁,금융,2024-06-20
G40,211050,인카금융서비스,금융,2024-06-20
G40,032190,다우데이타,금융,2024-06-20
G40,030210,다올투자증권,금융,2024-06-20
G40,030610,교보증권,금융,2024-06-20
G40,001500,현대차증권,금융,2024-06-20
G40,034830,한국토지신탁,금융,2024-06-20
G40,027360,아주IB투자,금융,2024-06-20
G40,432320,KB스타리츠,금융,2024-06-20
G40,204620,글로벌텍스프리,금융,2024-06-20
G40,357120,코람코라이프인프라리츠,금융,2024-06-20
G40,404990,신한서부티엔디리츠,금융,2024-06-20
G40,448730,삼성FN리츠,금융,2024-06-20
G40,038540,상상인,금융,2024-06-20
G40,377190,디앤디플랫폼리츠,금융,2024-06-20
G40,100790,미래에셋벤처투자,금융,2024-06-20
G40,016610,DB금융투자,금융,2024-06-20
G40,451800,한화리츠,금융,2024-06-20
G40,064820,케이프,금융,2024-06-20
G40,396690,미래에셋글로벌리츠,금융,2024-06-20
G40,350520,이지스레지던스리츠,금융,2024-06-20
G40,400760,NH올원리츠,금융,2024-06-20
G40,021080,에이티넘인베스트,금융,2024-06-20
G40,019550,SBI인베스트먼트,금융,2024-06-20
G40,001750,한양증권,금융,2024-06-20
G40,210980,SK디앤디,금융,2024-06-20
G40,338100,NH프라임리츠,금융,2024-06-20
G40,289080,SV인베스트먼트,금융,2024-06-20
G40,001270,부국증권,금융,2024-06-20
G40,088260,이리츠코크렙,금융,2024-06-20
G40,078020,LS증권,금융,2024-06-20
G40,244920,에이플러스에셋,금융,2024-06-20
G40,357250,미래에셋맵스리츠,금융,2024-06-20
G40,241520,DSC인베스트먼트,금융,2024-06-20
G40,442900,미래에셋드림스팩1호,금융,2024-06-20
G40,027830,대성창투,금융,2024-06-20
G40,006220,제주은행,금융,2024-06-20
G40,000540,흥국화재,금융,2024-06-20
G40,145270,케이탑리츠,금융,2024-06-20
G40,003460,유화증권,금융,2024-06-20
G40,435620,하나금융25호스팩,금융,2024-06-20
G40,448740,삼성스팩8호,금융,2024-06-20
G40,357430,마스턴프리미어리츠,금융,2024-06-20
G40,023760,한국캐피탈,금융,2024-06-20
G40,021880,메이슨캐피탈,금융,2024-06-20
G40,452980,신한제11호스팩,금융,2024-06-20
G40,439250,삼성스팩7호,금융,2024-06-20
G40,440290,HB인베스트먼트,금융,2024-06-20
G40,293580,나우IB,금융,2024-06-20
G40,307930,컴퍼니케이,금융,2024-06-20
G40,016600,큐캐피탈,금융,2024-06-20
G40,451700,엔에이치스팩29호,금융,2024-06-20
G40,452300,캡스톤파트너스,금융,2024-06-20
G40,330730,스톤브릿지벤처스,금융,2024-06-20
G40,246690,TS인베스트먼트,금융,2024-06-20
G40,007330,푸른저축은행,금융,2024-06-20
G40,464680,KB제27호스팩,금융,2024-06-20
G40,436610,한국제11호스팩,금융,2024-06-20
G40,277070,린드먼아시아,금융,2024-06-20
G40,430230,하나금융24호스팩,금융,2024-06-20
G40,309960,LB인베스트먼트,금융,2024-06-20
G40,001290,상상인증권,금융,2024-06-20
G40,413630,유진스팩8호,금융,2024-06-20
G40,468510,삼성스팩9호,금융,2024-06-20
G40,449020,유안타제13호스팩,금융,2024-06-20
G40,190650,코리아에셋투자증권,금융,2024-06-20
G40,015020,이스타코,금융,2024-06-20
G40,466910,엔에이치스팩30호,금융,2024-06-20
G40,424140,케이비제21호스팩,금융,2024-06-20
G40,439410,엔에이치스팩26호,금융,2024-06-20
G40,412930,미래에셋비전스팩1호,금융,2024-06-20
G40,019570,플루토스,금융,2024-06-20
G40,430220,신영스팩8호,금융,2024-06-20
G40,457390,대신밸런스제15호스팩,금융,2024-06-20
G40,204210,스타리츠,금융,2024-06-20
G40,421800,교보12호스팩,금융,2024-06-20
G40,457630,대신밸런스제16호스팩,금융,2024-06-20
G40,469880,하나30호스팩,금융,2024-06-20
G40,440820,엔에이치스팩27호,금융,2024-06-20
G40,454750,하나28호스팩,금융,2024-06-20
G40,477380,미래에셋비전스팩4호,금융,2024-06-20
G40,430460,한화플러스제3호스팩,금융,2024-06-20
G40,422040,엔에이치스팩23호,금융,2024-06-20
G40,473050,유안타제15호스팩,금융,2024-06-20
G40,406760,하나금융21호스팩,금융,2024-06-20
G40,442310,대신밸런스제14호스팩,금융,2024-06-20
G40,458320,KB제26호스팩,금융,2024-06-20
G40,471050,대신밸런스제17호스팩,금융,2024-06-20
G40,446750,하나26호스팩,금융,2024-06-20
G40,435380,유안타제10호스팩,금융,2024-06-20
G40,418170,하나금융22호스팩,금융,2024-06-20
G40,438220,대신밸런스제13호스팩,금융,2024-06-20
G40,425290,삼성스팩6호,금융,2024-06-20
G40,456440,DB금융스팩11호,금융,2024-06-20
G40,430700,유안타제9호스팩,금융,2024-06-20
G40,446840,키움제8호스팩,금융,2024-06-20
G40,444920,유안타제11호스팩,금융,2024-06-20
G40,474660,신한제12호스팩,금융,2024-06-20
G40,446150,유안타제12호스팩,금융,2024-06-20
G40,446190,미래에셋비전스팩2호,금융,2024-06-20
G40,448370,하나27호스팩,금융,2024-06-20
G40,476470,KB제28호스팩,금융,2024-06-20
G40,469900,하나31호스팩,금융,2024-06-20
G40,474490,유안타제16호스팩,금융,2024-06-20
G40,445970,신영스팩9호,금융,2024-06-20
G40,455310,한화플러스제4호스팩,금융,2024-06-20
G40,477760,DB금융스팩12호,금융,2024-06-20
G40,439730,IBKS제20호스팩,금융,2024-06-20
G40,448830,미래에셋비전스팩3호,금융,2024-06-20
G40,472220,신영스팩10호,금융,2024-06-20
G40,454640,하나29호스팩,금융,2024-06-20
G40,477470,미래에셋비전스팩5호,금융,2024-06-20
G40,442770,IBKS제21호스팩,금융,2024-06-20
G40,437780,엔에이치스팩24호,금융,2024-06-20
G40,415580,상상인제3호스팩,금융,2024-06-20
G40,448760,IBKS제22호스팩,금융,2024-06-20
G40,458610,한국제12호스팩,금융,2024-06-20
G40,450050,하이제8호스팩,금융,2024-06-20
G40,455250,KB제25호스팩,금융,2024-06-20
G40,452670,상상인제4호스팩,금융,2024-06-20
G40,456490,교보14호스팩,금융,2024-06-20
G40,467930,IBKS제23호스팩,금융,2024-06-20
G40,469480,IBKS제24호스팩,금융,2024-06-20
G40,464440,한국제13호스팩,금융,2024-06-20
G40,418210,신한제10호스팩,금융,2024-06-20
G40,455910,에스케이증권제9호스팩,금융,2024-06-20
G40,450940,유안타제14호스팩,금융,2024-06-20
G40,468760,유진스팩10호,금융,2024-06-20
G40,440790,교보13호스팩,금융,2024-06-20
G40,472230,에스케이증권제11호스팩,금융,2024-06-20
G40,462020,에이치엠씨제6호스팩,금융,2024-06-20
G40,477530,한국제14호스팩,금융,2024-06-20
G40,433530,키움제7호스팩,금융,2024-06-20
G40,473370,비엔케이제2호스팩,금융,2024-06-20
G40,465320,교보15호스팩,금융,2024-06-20
G40,442130,유진스팩9호,금융,2024-06-20
G40,475250,하나33호스팩,금융,2024-06-20
G40,435870,에스케이증권제8호스팩,금융,2024-06-20
G40,413600,키움제6호스팩,금융,2024-06-20
G40,445360,비엔케이제1호스팩,금융,2024-06-20
G40,457940,에스케이증권제10호스팩,금융,2024-06-20
G40,475240,하나32호스팩,금융,2024-06-20
G40,474930,신한제13호스팩,금융,2024-06-20
G40,473000,에스케이증권제12호스팩,금융,2024-06-20
G40,438580,엔에이치스팩25호,금융,2024-06-20
G10,096770,SK이노베이션,에너지,2024-06-20
G10,009830,한화솔루션,에너지,2024-06-20
G10,267250,HD현대,에너지,2024-06-20
G10,010950,S-Oil,에너지,2024-06-20
G10,078930,GS,에너지,2024-06-20
G10,112610,씨에스윈드,에너지,2024-06-20
G10,006120,SK디스커버리,에너지,2024-06-20
G10,005090,SGC에너지,에너지,2024-06-20
G10,270520,지오릿에너지,에너지,2024-06-20
G10,044490,태웅,에너지,2024-06-20
G10,083650,비에이치아이,에너지,2024-06-20
G10,322000,HD현대에너지솔루션,에너지,2024-06-20
G10,126720,수산인더스트리,에너지,2024-06-20
G10,024060,흥구석유,에너지,2024-06-20
G10,018000,유니슨,에너지,2024-06-20
G10,457550,우진엔텍,에너지,2024-06-20
G10,126880,제이엔케이글로벌,에너지,2024-06-20
G10,099220,SDN,에너지,2024-06-20
G10,012700,리드코프,에너지,2024-06-20
G10,014530,극동유화,에너지,2024-06-20
G10,294630,서남,에너지,2024-06-20
G10,137950,제이씨케미칼,에너지,2024-06-20
G10,282720,금양그린파워,에너지,2024-06-20
G10,128820,대성산업,에너지,2024-06-20
G10,046120,오르비텍,에너지,2024-06-20
G10,038870,에코바이오,에너지,2024-06-20
G10,389260,대명에너지,에너지,2024-06-20
G10,032980,바이온,에너지,2024-06-20
G10,000440,중앙에너비스,에너지,2024-06-20
G10,095910,에스에너지,에너지,2024-06-20
G10,060900,DGP,에너지,2024-06-20
G10,043200,파루,에너지,2024-06-20
G10,313760,캐리,에너지,2024-06-20
G10,065420,에스아이리소스,에너지,2024-06-20
G20,028260,삼성물산,산업재,2024-06-20
G20,011200,HMM,산업재,2024-06-20
G20,012450,한화에어로스페이스,산업재,2024-06-20
G20,034020,두산에너빌리티,산업재,2024-06-20
G20,003550,LG,산업재,2024-06-20
G20,009540,HD한국조선해양,산업재,2024-06-20
